StockCode,Predicted_7d_Demand,Current_Stock,Inventory_Status
84016,0.6624523,1,OVERSTOCKED
84029C,0.033456143,0,UNDERSTOCKED
84029D,0.13085252,0,UNDERSTOCKED
84029E,56.265358,56,HEALTHY
84029G,36.93455,61,OVERSTOCKED
84030B,0.039951548,0,UNDERSTOCKED
84030C,0.054464538,0,UNDERSTOCKED
84030E,21.269754,53,OVERSTOCKED
84031A,2.6439815,3,HEALTHY
84031B,1.9973156,3,OVERSTOCKED
84032A,7.599619,16,OVERSTOCKED
84032B,8.40836,18,OVERSTOCKED
84033,0.3786675,0,UNDERSTOCKED
84050,12.059098,11,HEALTHY
84051,2.3248851,1,UNDERSTOCKED
84077,520.90857,688,HEALTHY
84078A,3.2218165,2,UNDERSTOCKED
84081,0.09383606,0,UNDERSTOCKED
84086B,0.18928294,0,UNDERSTOCKED
84086C,0.9322546,1,HEALTHY
84192,0.86623883,1,HEALTHY
84199,1.6745442,1,UNDERSTOCKED
84201B,0.1476603,0,UNDERSTOCKED
84201C,0.10052623,0,UNDERSTOCKED
84205C,0.033456143,0,UNDERSTOCKED
84206A,0.2986328,0,UNDERSTOCKED
84206B,0.09458688,0,UNDERSTOCKED
84206C,0.07105882,0,UNDERSTOCKED
84212,18.194082,10,UNDERSTOCKED
84218,0.21530247,0,UNDERSTOCKED
84219,0.17495157,0,UNDERSTOCKED
84226,0.13547264,0,UNDERSTOCKED
84227,0.18399002,0,UNDERSTOCKED
84228,0.29946512,0,UNDERSTOCKED
84231,0.38307086,0,UNDERSTOCKED
84247C,0.1328595,0,UNDERSTOCKED
84247E,1.2759252,3,OVERSTOCKED
84247G,0.39538467,0,UNDERSTOCKED
84247H,0.10128805,0,UNDERSTOCKED
84247J,0.033456143,0,UNDERSTOCKED
84247K,0.23732415,0,UNDERSTOCKED
84247L,0.3606576,0,UNDERSTOCKED
84247N,0.5508678,0,UNDERSTOCKED
84249A,0.48283744,1,OVERSTOCKED
84249D,0.3079004,0,UNDERSTOCKED
84250M,0.033456143,0,UNDERSTOCKED
84251B,0.5400859,0,UNDERSTOCKED
84251C,0.18483311,0,UNDERSTOCKED
84251F,0.2185077,0,UNDERSTOCKED
84251G,0.97610104,2,OVERSTOCKED
84251J,0.1263563,0,UNDERSTOCKED
84255A,0.033456143,0,UNDERSTOCKED
84255B,0.117683806,0,UNDERSTOCKED
84270,0.70413387,1,HEALTHY
84279B,0.29827547,0,UNDERSTOCKED
84279P,4.227199,5,HEALTHY
84288B,0.10128805,0,UNDERSTOCKED
84292,0.13085252,0,UNDERSTOCKED
84292B,0.04765362,0,UNDERSTOCKED
84306,0.124512576,0,UNDERSTOCKED
84311,0.054290794,0,UNDERSTOCKED
84313A,0.12342077,0,UNDERSTOCKED
84313B,0.18762368,0,UNDERSTOCKED
84313C,0.30048433,0,UNDERSTOCKED
84327A,0.31581,0,UNDERSTOCKED
84340,0.033456143,0,UNDERSTOCKED
84341B,6.475513,5,UNDERSTOCKED
84347,131.982,233,OVERSTOCKED
84352,0.5148621,0,UNDERSTOCKED
84356,2.1677783,1,UNDERSTOCKED
84358,0.24235082,0,UNDERSTOCKED
84360,0.52074265,0,UNDERSTOCKED
84366,0.033456143,0,UNDERSTOCKED
84367,0.1328595,0,UNDERSTOCKED
84371,0.10128805,0,UNDERSTOCKED
84375,48.078197,25,UNDERSTOCKED
84378,50.555912,104,OVERSTOCKED
84380,48.90081,84,OVERSTOCKED
84387A,0.060195632,0,UNDERSTOCKED
84388,0.12342077,0,UNDERSTOCKED
84396,0.21539108,0,UNDERSTOCKED
84402B,0.135104,0,UNDERSTOCKED
84402D,0.2185077,0,UNDERSTOCKED
84405A,0.18399002,0,UNDERSTOCKED
84406B,14.534832,18,HEALTHY
84414B,0.13547264,0,UNDERSTOCKED
84415A,0.0670094,0,UNDERSTOCKED
84415B,0.050800785,0,UNDERSTOCKED
84422,0.76331747,1,HEALTHY
84424A,0.09677066,0,UNDERSTOCKED
84425A,0.054290794,0,UNDERSTOCKED
84427B,0.054464538,0,UNDERSTOCKED
84429A,0.3505353,0,UNDERSTOCKED
84437A,0.17495157,0,UNDERSTOCKED
84447,0.13085252,0,UNDERSTOCKED
84450A,0.12342077,0,UNDERSTOCKED
84450B,0.1328595,0,UNDERSTOCKED
84452,0.2932314,0,UNDERSTOCKED
84454,0.13547264,0,UNDERSTOCKED
84455,0.13547264,0,UNDERSTOCKED
84456,0.09604395,0,UNDERSTOCKED
84457,0.35405403,0,UNDERSTOCKED
84458,0.18483311,0,UNDERSTOCKED
84459A,1.164165,1,HEALTHY
84459B,0.34722048,0,UNDERSTOCKED
84461,0.17464364,0,UNDERSTOCKED
84462,0.17641549,0,UNDERSTOCKED
84464,0.1328595,0,UNDERSTOCKED
84465,0.14712517,0,UNDERSTOCKED
84466,0.367622,0,UNDERSTOCKED
84467,0.23026262,0,UNDERSTOCKED
84469,0.3024801,0,UNDERSTOCKED
84472,0.09604395,0,UNDERSTOCKED
84482,0.13085252,0,UNDERSTOCKED
84493,0.3630414,0,UNDERSTOCKED
84497,0.22219668,0,UNDERSTOCKED
84499,0.21530247,0,UNDERSTOCKED
84507B,0.8044554,1,HEALTHY
84507C,0.50822484,1,OVERSTOCKED
84508A,3.1304908,6,OVERSTOCKED
84508B,0.66548353,1,OVERSTOCKED
84508C,0.58881783,0,UNDERSTOCKED
84509A,5.9549623,7,HEALTHY
84509B,1.9325002,1,UNDERSTOCKED
84509C,0.94493675,0,UNDERSTOCKED
84509E,0.30801487,0,UNDERSTOCKED
84509F,0.34917584,0,UNDERSTOCKED
84509G,2.0561695,2,HEALTHY
84510A,10.394079,7,UNDERSTOCKED
84510B,0.35968128,0,UNDERSTOCKED
84510C,0.9811071,0,UNDERSTOCKED
84510E,0.5217592,1,OVERSTOCKED
84510F,0.36045417,0,UNDERSTOCKED
84519A,3.6252081,8,OVERSTOCKED
84519B,4.1902337,5,HEALTHY
84520B,0.39777333,0,UNDERSTOCKED
84520D,0.21530247,0,UNDERSTOCKED
84522,0.33660647,0,UNDERSTOCKED
84526,0.1328595,0,UNDERSTOCKED
84527,0.17283997,0,UNDERSTOCKED
84529A,0.09604395,0,UNDERSTOCKED
84529B,0.03455532,0,UNDERSTOCKED
84529C,0.12342077,0,UNDERSTOCKED
84531A,0.214557,0,UNDERSTOCKED
84531B,0.21461298,0,UNDERSTOCKED
84532B,0.09383606,0,UNDERSTOCKED
84533B,0.12342077,0,UNDERSTOCKED
84534B,0.304033,0,UNDERSTOCKED
84535A,0.28960696,0,UNDERSTOCKED
84535B,11.064857,24,OVERSTOCKED
84536A,32.15788,26,HEALTHY
84536B,9.945531,6,UNDERSTOCKED
84537B,0.1328595,0,UNDERSTOCKED
84539,0.11849426,0,UNDERSTOCKED
84546,0.09604395,0,UNDERSTOCKED
84548,0.1263563,0,UNDERSTOCKED
84549,0.1374704,0,UNDERSTOCKED
84550,0.07335384,0,UNDERSTOCKED
84551,0.09383606,0,UNDERSTOCKED
84555A,0.13085252,0,UNDERSTOCKED
84558A,3.4519937,6,OVERSTOCKED
84559A,3.1263843,3,HEALTHY
84559B,2.1322417,3,HEALTHY
84559D,0.17641549,0,UNDERSTOCKED
84562A,0.18762368,0,UNDERSTOCKED
84562B,0.033456143,0,UNDERSTOCKED
84563A,0.17352596,0,UNDERSTOCKED
84563B,0.17495157,0,UNDERSTOCKED
84564,0.04765362,0,UNDERSTOCKED
84567,0.050800785,0,UNDERSTOCKED
84568,7.198951,14,OVERSTOCKED
84569A,1.1130383,1,HEALTHY
84569B,0.23987696,0,UNDERSTOCKED
84569C,0.23026262,0,UNDERSTOCKED
84569D,1.7068919,3,OVERSTOCKED
84570B,0.033456143,0,UNDERSTOCKED
84572,0.033456143,0,UNDERSTOCKED
84575A,0.10128805,0,UNDERSTOCKED
84575B,0.03455532,0,UNDERSTOCKED
84576,0.18178053,0,UNDERSTOCKED
84578,0.17641549,0,UNDERSTOCKED
84580,4.8883758,4,HEALTHY
84581,2.784013,4,HEALTHY
84582,0.050800785,0,UNDERSTOCKED
84584,0.21889055,0,UNDERSTOCKED
84586L,0.050800785,0,UNDERSTOCKED
84592,0.38421762,0,UNDERSTOCKED
84593,0.10128805,0,UNDERSTOCKED
84595B,0.21539108,0,UNDERSTOCKED
84595E,0.2808546,0,UNDERSTOCKED
84596B,43.643238,50,HEALTHY
84596E,0.35968128,0,UNDERSTOCKED
84596F,31.769386,64,OVERSTOCKED
84596G,11.710876,8,UNDERSTOCKED
84596I,0.1328595,0,UNDERSTOCKED
84596J,0.304033,0,UNDERSTOCKED
84596K,0.23026262,0,UNDERSTOCKED
84596L,2.618422,4,OVERSTOCKED
84597B,0.18762368,0,UNDERSTOCKED
84597C,0.23026262,0,UNDERSTOCKED
84598,2.1424997,3,HEALTHY
84599,0.04765362,0,UNDERSTOCKED
84600,0.7414506,1,HEALTHY
84601A,0.21539108,0,UNDERSTOCKED
84608,0.033456143,0,UNDERSTOCKED
84609,1.2306124,0,UNDERSTOCKED
84611B,0.04765362,0,UNDERSTOCKED
84612B,0.09383606,0,UNDERSTOCKED
84613A,0.09604395,0,UNDERSTOCKED
84613C,0.1328595,0,UNDERSTOCKED
84614A,0.06634797,0,UNDERSTOCKED
84614C,0.033456143,0,UNDERSTOCKED
84615,0.21539108,0,UNDERSTOCKED
84616,0.34687892,0,UNDERSTOCKED
84617,0.07670126,0,UNDERSTOCKED
84619,0.1328595,0,UNDERSTOCKED
84620,0.17495157,0,UNDERSTOCKED
84621,0.09383606,0,UNDERSTOCKED
84622,0.04765362,0,UNDERSTOCKED
84623,0.1272089,0,UNDERSTOCKED
84625A,1.6790633,1,UNDERSTOCKED
84625B,0.17352596,0,UNDERSTOCKED
84625C,1.4160101,3,OVERSTOCKED
84625D,0.30048433,0,UNDERSTOCKED
84626,0.033456143,0,UNDERSTOCKED
84627,0.13085252,0,UNDERSTOCKED
84629,0.10971367,0,UNDERSTOCKED
84630,0.033456143,0,UNDERSTOCKED
84631,0.21530247,0,UNDERSTOCKED
84632,0.07061819,0,UNDERSTOCKED
84637,0.4494088,0,UNDERSTOCKED
84638,0.4137545,0,UNDERSTOCKED
84648,0.033456143,0,UNDERSTOCKED
84653,0.054290794,0,UNDERSTOCKED
84656,0.09383606,0,UNDERSTOCKED
84657,0.21539108,0,UNDERSTOCKED
84658,0.6867116,0,UNDERSTOCKED
84659A,1.216733,1,HEALTHY
84660A,4.70352,5,HEALTHY
84660B,1.2472972,0,UNDERSTOCKED
84660C,1.6209537,2,HEALTHY
84661A,0.5773522,1,OVERSTOCKED
84661B,0.888095,0,UNDERSTOCKED
84661C,0.30081978,0,UNDERSTOCKED
84663A,0.9751002,0,UNDERSTOCKED
84664,0.214557,0,UNDERSTOCKED
84665,0.77200216,1,HEALTHY
84666,0.21539108,0,UNDERSTOCKED
84670,0.36868262,0,UNDERSTOCKED
84671B,0.033456143,0,UNDERSTOCKED
84673A,0.9187682,0,UNDERSTOCKED
84673B,1.5167274,2,HEALTHY
84674,1.2698066,1,UNDERSTOCKED
84675,0.214557,0,UNDERSTOCKED
84676,0.35968128,0,UNDERSTOCKED
84678,0.30048433,0,UNDERSTOCKED
84679,0.068901606,0,UNDERSTOCKED
84680,0.1328595,0,UNDERSTOCKED
84682,0.21539108,0,UNDERSTOCKED
84683,0.25730988,0,UNDERSTOCKED
84684,0.29827547,0,UNDERSTOCKED
84685,0.23328224,0,UNDERSTOCKED
84686,0.23845367,0,UNDERSTOCKED
84687,0.87681884,1,HEALTHY
84688,0.25730988,0,UNDERSTOCKED
84689,0.23026262,0,UNDERSTOCKED
84690,0.09383606,0,UNDERSTOCKED
84691,0.3455335,0,UNDERSTOCKED
84692,70.22639,40,UNDERSTOCKED
84705A,0.054290794,0,UNDERSTOCKED
84705B,0.033456143,0,UNDERSTOCKED
84705C,0.075082846,0,UNDERSTOCKED
84705D,0.050800785,0,UNDERSTOCKED
84705F,0.039951548,0,UNDERSTOCKED
84706A,0.18399002,0,UNDERSTOCKED
84706B,0.054464538,0,UNDERSTOCKED
84706C,0.124512576,0,UNDERSTOCKED
84706D,0.21461298,0,UNDERSTOCKED
84706F,0.32983124,0,UNDERSTOCKED
84707A,0.55401444,0,UNDERSTOCKED
84707B,0.32753617,0,UNDERSTOCKED
84708B,0.5347133,0,UNDERSTOCKED
84709A,0.09604395,0,UNDERSTOCKED
84709B,0.17641549,0,UNDERSTOCKED
84711A,0.16621757,0,UNDERSTOCKED
84711B,0.18645114,0,UNDERSTOCKED
84712B,0.31773475,0,UNDERSTOCKED
84715,0.21539108,0,UNDERSTOCKED
84720,0.124512576,0,UNDERSTOCKED
84721,0.033456143,0,UNDERSTOCKED
84723,0.20883721,0,UNDERSTOCKED
84725,0.5858194,1,OVERSTOCKED
84726,0.21539108,0,UNDERSTOCKED
84731,0.041921202,0,UNDERSTOCKED
84732B,0.16373532,0,UNDERSTOCKED
84732D,0.12252071,0,UNDERSTOCKED
84741C,0.18762368,0,UNDERSTOCKED
84743C,0.050800785,0,UNDERSTOCKED
84744,0.4630627,0,UNDERSTOCKED
84745A,0.1328595,0,UNDERSTOCKED
84745B,0.1328595,0,UNDERSTOCKED
84746,0.054290794,0,UNDERSTOCKED
84748,0.5196797,0,UNDERSTOCKED
84750A,0.23987696,0,UNDERSTOCKED
84750B,0.30048433,0,UNDERSTOCKED
84751B,0.1263563,0,UNDERSTOCKED
84753A,0.1328595,0,UNDERSTOCKED
84754,3.154999,3,HEALTHY
84755,137.94066,302,OVERSTOCKED
84757,0.039951548,0,UNDERSTOCKED
84760L,0.29827547,0,UNDERSTOCKED
84760S,0.21539108,0,UNDERSTOCKED
84761,0.21539108,0,UNDERSTOCKED
84762A,0.1328595,0,UNDERSTOCKED
84762B,0.1728367,0,UNDERSTOCKED
84762C,0.13547264,0,UNDERSTOCKED
84763,0.34551284,0,UNDERSTOCKED
84765,0.033456143,0,UNDERSTOCKED
84766,0.38299194,0,UNDERSTOCKED
84767,0.033456143,0,UNDERSTOCKED
84770,0.18762368,0,UNDERSTOCKED
84773,0.18762368,0,UNDERSTOCKED
84782A,0.18399002,0,UNDERSTOCKED
84782B,0.050800785,0,UNDERSTOCKED
84782C,0.1328595,0,UNDERSTOCKED
84789,0.26377988,0,UNDERSTOCKED
84791,0.21711431,0,UNDERSTOCKED
84792,7.899847,18,OVERSTOCKED
84795A,0.21461298,0,UNDERSTOCKED
84795B,0.53587556,0,UNDERSTOCKED
84795C,0.2185077,0,UNDERSTOCKED
84795D,0.20092829,0,UNDERSTOCKED
84795E,0.050800785,0,UNDERSTOCKED
84796A,0.21836725,0,UNDERSTOCKED
84796B,0.25411043,0,UNDERSTOCKED
84797A,0.23328224,0,UNDERSTOCKED
84797B,0.23026262,0,UNDERSTOCKED
84798A,0.18509412,0,UNDERSTOCKED
84798B,0.20092829,0,UNDERSTOCKED
84798C,0.054290794,0,UNDERSTOCKED
84799,0.304033,0,UNDERSTOCKED
84800L,0.3024801,0,UNDERSTOCKED
84800M,0.44897228,0,UNDERSTOCKED
84800S,0.5218857,1,OVERSTOCKED
84801A,0.36526173,0,UNDERSTOCKED
84801B,0.21461298,0,UNDERSTOCKED
84802A,0.18762368,0,UNDERSTOCKED
84802B,0.25730988,0,UNDERSTOCKED
84803A,0.17495157,0,UNDERSTOCKED
84803B,0.1272089,0,UNDERSTOCKED
84804A,0.43020457,0,UNDERSTOCKED
84804B,0.548074,1,OVERSTOCKED
84805A,0.23234096,0,UNDERSTOCKED
84805B,0.37541193,0,UNDERSTOCKED
84806A,0.4406116,0,UNDERSTOCKED
84806B,1.3650291,3,OVERSTOCKED
84807,0.21539108,0,UNDERSTOCKED
84809A,0.21530247,0,UNDERSTOCKED
84809B,0.22663625,0,UNDERSTOCKED
84813,0.89824444,0,UNDERSTOCKED
84814A,0.033456143,0,UNDERSTOCKED
84814B,0.033456143,0,UNDERSTOCKED
84815,0.35189867,0,UNDERSTOCKED
84816,0.15963864,0,UNDERSTOCKED
84817,2.3043063,4,OVERSTOCKED
84818,7.8822265,5,UNDERSTOCKED
84819,2.0981302,4,OVERSTOCKED
84820,1.069258,1,HEALTHY
84821,2.2196956,2,HEALTHY
84823,0.18483311,0,UNDERSTOCKED
84824,0.14879361,0,UNDERSTOCKED
84826,3.3105586,5,OVERSTOCKED
84827,0.8638706,1,HEALTHY
84828,3.5500195,2,UNDERSTOCKED
84830,0.033456143,0,UNDERSTOCKED
84832,33.28896,53,OVERSTOCKED
84836,94.657585,218,OVERSTOCKED
84837,0.21539108,0,UNDERSTOCKED
84838,0.033456143,0,UNDERSTOCKED
84839,0.36930895,0,UNDERSTOCKED
84840,0.21711431,0,UNDERSTOCKED
84842,0.8868842,1,HEALTHY
84843,1.4862871,2,HEALTHY
84845A,0.033456143,0,UNDERSTOCKED
84845C,0.10128805,0,UNDERSTOCKED
84845D,0.09383606,0,UNDERSTOCKED
84846A,0.49298453,0,UNDERSTOCKED
84847,0.4346461,0,UNDERSTOCKED
84849A,1.5753388,3,OVERSTOCKED
84849B,0.3480803,0,UNDERSTOCKED
84849D,4.1143336,2,UNDERSTOCKED
84854,0.18762368,0,UNDERSTOCKED
84855,0.09604395,0,UNDERSTOCKED
84856L,0.21539108,0,UNDERSTOCKED
84856S,0.21711431,0,UNDERSTOCKED
84857A,0.050800785,0,UNDERSTOCKED
84857B,0.10585391,0,UNDERSTOCKED
84857C,0.21461298,0,UNDERSTOCKED
84858A,0.13085252,0,UNDERSTOCKED
84858B,0.23266943,0,UNDERSTOCKED
84858C,0.23328224,0,UNDERSTOCKED
84859A,1.5388193,2,HEALTHY
84859B,0.7668518,0,UNDERSTOCKED
84859C,1.4031656,1,UNDERSTOCKED
84864A,0.039951548,0,UNDERSTOCKED
84865,0.1328595,0,UNDERSTOCKED
84867A,0.03455532,0,UNDERSTOCKED
84868A,0.033456143,0,UNDERSTOCKED
84868B,0.039951548,0,UNDERSTOCKED
84869,0.21530247,0,UNDERSTOCKED
84870B,0.22387055,0,UNDERSTOCKED
84870C,0.31759894,0,UNDERSTOCKED
84872A,0.052844502,0,UNDERSTOCKED
84873A,0.04765362,0,UNDERSTOCKED
84874B,0.17880858,0,UNDERSTOCKED
84875A,0.054464538,0,UNDERSTOCKED
84875B,1.2225189,1,HEALTHY
84875D,0.7864244,0,UNDERSTOCKED
84876B,1.7355204,2,HEALTHY
84876C,0.033456143,0,UNDERSTOCKED
84876D,0.51829576,0,UNDERSTOCKED
84877A,0.13085252,0,UNDERSTOCKED
84877B,0.5769692,1,OVERSTOCKED
84877D,0.38080978,0,UNDERSTOCKED
84879,566.9393,824,HEALTHY
84880,3.2157307,3,HEALTHY
84881,0.13247606,0,UNDERSTOCKED
84882,0.27738747,0,UNDERSTOCKED
84884A,2.6298997,3,HEALTHY
84886,0.054290794,0,UNDERSTOCKED
84891B,0.050800785,0,UNDERSTOCKED
84893,0.10128805,0,UNDERSTOCKED
84898F,0.18762368,0,UNDERSTOCKED
84899E,0.075082846,0,UNDERSTOCKED
84899F,0.13547264,0,UNDERSTOCKED
84901,0.1728367,0,UNDERSTOCKED
84902,0.1263563,0,UNDERSTOCKED
84905,0.18762368,0,UNDERSTOCKED
84906,0.13085252,0,UNDERSTOCKED
84907,0.23987696,0,UNDERSTOCKED
84908A,0.25730988,0,UNDERSTOCKED
84908B,0.25730988,0,UNDERSTOCKED
84909A,0.21539108,0,UNDERSTOCKED
84910A,0.2616264,0,UNDERSTOCKED
84912A,0.6976492,1,HEALTHY
84912B,1.4973403,2,HEALTHY
84913A,0.29409754,0,UNDERSTOCKED
84913B,0.6228161,0,UNDERSTOCKED
84914A,0.03455532,0,UNDERSTOCKED
84915,0.5420184,0,UNDERSTOCKED
84916,0.21539108,0,UNDERSTOCKED
84917,0.18762368,0,UNDERSTOCKED
84918,0.17641549,0,UNDERSTOCKED
84919,0.21530247,0,UNDERSTOCKED
84920,0.6678864,0,UNDERSTOCKED
84921,0.15236653,0,UNDERSTOCKED
84922,0.18588506,0,UNDERSTOCKED
84923,0.050800785,0,UNDERSTOCKED
84924A,0.6785335,1,HEALTHY
84924D,0.31581,0,UNDERSTOCKED
84924F,0.4185827,0,UNDERSTOCKED
84925A,0.075082846,0,UNDERSTOCKED
84925C,0.09383606,0,UNDERSTOCKED
84925D,0.214557,0,UNDERSTOCKED
84925E,0.033456143,0,UNDERSTOCKED
84925F,0.36867136,0,UNDERSTOCKED
84926A,3.249144,5,OVERSTOCKED
84926B,0.09677066,0,UNDERSTOCKED
84926C,0.13085252,0,UNDERSTOCKED
84926D,3.3093007,2,UNDERSTOCKED
84926E,4.541513,5,HEALTHY
84926F,1.895983,2,HEALTHY
84927A,0.31603652,0,UNDERSTOCKED
84927D,0.4263816,0,UNDERSTOCKED
84927E,0.319003,0,UNDERSTOCKED
84927F,3.0169005,3,HEALTHY
84929,10.821546,9,HEALTHY
84931A,0.8840749,0,UNDERSTOCKED
84931B,1.468739,3,OVERSTOCKED
84932A,0.21530247,0,UNDERSTOCKED
84932B,0.21461298,0,UNDERSTOCKED
84932C,0.2185077,0,UNDERSTOCKED
84932D,0.21539108,0,UNDERSTOCKED
84933A,0.17641549,0,UNDERSTOCKED
84933B,0.17495157,0,UNDERSTOCKED
84933C,0.17464364,0,UNDERSTOCKED
84934,0.29827547,0,UNDERSTOCKED
84937,0.34902966,0,UNDERSTOCKED
84942,0.033456143,0,UNDERSTOCKED
84944,2.087768,4,OVERSTOCKED
84945,94.5281,223,OVERSTOCKED
84946,249.51247,582,OVERSTOCKED
84947,85.145905,150,OVERSTOCKED
84948,0.17495157,0,UNDERSTOCKED
84949,42.1986,55,HEALTHY
84950,15.846146,31,OVERSTOCKED
84951A,1.6808957,2,HEALTHY
84951B,1.3626437,2,HEALTHY
84952A,0.42418414,0,UNDERSTOCKED
84952B,0.6603471,1,OVERSTOCKED
84952C,0.36402008,0,UNDERSTOCKED
84962,0.03455532,0,UNDERSTOCKED
84963A,0.09604395,0,UNDERSTOCKED
84963B,0.10612827,0,UNDERSTOCKED
84964A,0.054290794,0,UNDERSTOCKED
84964B,0.09383606,0,UNDERSTOCKED
84965A,0.09604395,0,UNDERSTOCKED
84965B,0.10128805,0,UNDERSTOCKED
84966A,0.054464538,0,UNDERSTOCKED
84966B,0.12342077,0,UNDERSTOCKED
84966C,0.09677066,0,UNDERSTOCKED
84967A,0.033456143,0,UNDERSTOCKED
84967B,0.09604395,0,UNDERSTOCKED
84967C,0.050800785,0,UNDERSTOCKED
84968A,1.2991589,1,UNDERSTOCKED
84968B,0.21530247,0,UNDERSTOCKED
84968C,0.98276865,1,HEALTHY
84968D,0.61763686,0,UNDERSTOCKED
84968E,0.64824504,1,OVERSTOCKED
84968F,0.7155926,1,HEALTHY
84969,2.6334782,3,HEALTHY
84970L,49.56329,96,OVERSTOCKED
84970S,60.019886,71,HEALTHY
84971L,0.25738144,0,UNDERSTOCKED
84971S,11.711815,24,OVERSTOCKED
84972L,0.18399002,0,UNDERSTOCKED
84974,0.50663847,0,UNDERSTOCKED
84975,0.336689,0,UNDERSTOCKED
84976,2.6338325,2,UNDERSTOCKED
84977,0.214557,0,UNDERSTOCKED
84978,91.11884,50,UNDERSTOCKED
84984A,0.5485586,0,UNDERSTOCKED
84984B,0.6178538,1,OVERSTOCKED
84984C,0.21539108,0,UNDERSTOCKED
84984D,0.39424235,0,UNDERSTOCKED
84985A,0.30048433,0,UNDERSTOCKED
84985B,0.17641549,0,UNDERSTOCKED
84986B,0.23266943,0,UNDERSTOCKED
84987,24.868673,23,HEALTHY
84988,28.493172,31,HEALTHY
84989A,1.4969423,2,HEALTHY
84989B,0.3079004,0,UNDERSTOCKED
84990,0.3529577,0,UNDERSTOCKED
84991,178.70523,150,HEALTHY
84992,102.0445,136,HEALTHY
84993A,2.2086062,4,OVERSTOCKED
84993B,0.34881443,0,UNDERSTOCKED
84997A,15.217825,10,UNDERSTOCKED
84997B,31.449594,40,HEALTHY
84997C,28.909946,20,UNDERSTOCKED
84997D,40.932327,21,UNDERSTOCKED
85006,0.34727785,0,UNDERSTOCKED
85007,0.1728367,0,UNDERSTOCKED
85008,0.21539108,0,UNDERSTOCKED
85014A,14.617482,14,HEALTHY
85014B,20.942076,11,UNDERSTOCKED
85014C,0.13547264,0,UNDERSTOCKED
85014D,0.18762368,0,UNDERSTOCKED
85015,17.698689,13,UNDERSTOCKED
85016,0.34551284,0,UNDERSTOCKED
85017A,0.35968128,0,UNDERSTOCKED
85017B,6.8987274,16,OVERSTOCKED
85017C,0.35189867,0,UNDERSTOCKED
85018A,0.0670094,0,UNDERSTOCKED
85018B,0.0670094,0,UNDERSTOCKED
85018C,0.039951548,0,UNDERSTOCKED
85018D,0.3079004,0,UNDERSTOCKED
85019A,2.1045256,1,UNDERSTOCKED
85019B,3.4802222,5,HEALTHY
85019C,0.25738144,0,UNDERSTOCKED
85020,0.42436323,0,UNDERSTOCKED
85023A,0.06634797,0,UNDERSTOCKED
85023B,0.8384396,0,UNDERSTOCKED
85023C,0.09677066,0,UNDERSTOCKED
85024A,0.033456143,0,UNDERSTOCKED
85024B,0.5893939,1,OVERSTOCKED
85024C,0.41683632,0,UNDERSTOCKED
85025B,2.128717,2,HEALTHY
85025C,0.7829875,1,HEALTHY
85026B,0.525601,0,UNDERSTOCKED
85027L,0.21461298,0,UNDERSTOCKED
85028L,0.21711431,0,UNDERSTOCKED
85028S,0.25738144,0,UNDERSTOCKED
85030,0.21539108,0,UNDERSTOCKED
85031A,0.23328224,0,UNDERSTOCKED
85031B,0.25730988,0,UNDERSTOCKED
85031C,0.23328224,0,UNDERSTOCKED
85032A,8.338363,7,HEALTHY
85032B,7.0572767,6,HEALTHY
85032C,5.930636,12,OVERSTOCKED
85032D,6.657193,15,OVERSTOCKED
85033G,0.13547264,0,UNDERSTOCKED
85033S,0.1328595,0,UNDERSTOCKED
85034A,6.4807205,7,HEALTHY
85034B,11.311345,25,OVERSTOCKED
85034C,14.629552,9,UNDERSTOCKED
85035A,4.0487847,3,UNDERSTOCKED
85035B,2.4107425,4,OVERSTOCKED
85035C,10.546582,6,UNDERSTOCKED
85036A,2.371787,3,HEALTHY
85036B,2.4487426,3,HEALTHY
85036C,5.8447456,6,HEALTHY
85038,7.4163857,9,HEALTHY
85039A,3.6972742,5,HEALTHY
85039B,3.186097,2,UNDERSTOCKED
85039C,0.81387854,1,HEALTHY
85040A,6.5098343,13,OVERSTOCKED
85040B,0.33968788,0,UNDERSTOCKED
85041,0.3449577,0,UNDERSTOCKED
85042,0.34902966,0,UNDERSTOCKED
85043,0.033456143,0,UNDERSTOCKED
85044,0.17495157,0,UNDERSTOCKED
85045,0.9694609,1,HEALTHY
85047,0.31581,0,UNDERSTOCKED
85048,30.032013,18,UNDERSTOCKED
85049A,60.610325,34,UNDERSTOCKED
85049B,0.34902966,0,UNDERSTOCKED
85049C,11.218756,21,OVERSTOCKED
85049D,1.1011629,0,UNDERSTOCKED
85049E,48.289265,86,OVERSTOCKED
85049F,2.6782463,2,UNDERSTOCKED
85049G,15.6418915,35,OVERSTOCKED
85049H,5.679955,13,OVERSTOCKED
85050,0.13085252,0,UNDERSTOCKED
85053,18.208084,17,HEALTHY
85054,3.8522773,5,HEALTHY
85055,0.22663625,0,UNDERSTOCKED
85059,2.510698,4,OVERSTOCKED
85060,0.34280825,0,UNDERSTOCKED
85061W,16.638247,30,OVERSTOCKED
85062,8.255119,17,OVERSTOCKED
85063,0.21530247,0,UNDERSTOCKED
85064,0.34247264,0,UNDERSTOCKED
85065,0.30048433,0,UNDERSTOCKED
85066,18.256933,22,HEALTHY
85067,0.26385567,0,UNDERSTOCKED
85068,0.35132626,0,UNDERSTOCKED
85069,0.033456143,0,UNDERSTOCKED
